transaction_id,user_id,receiver_id,amount,timestamp,is_fraud,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score
TXN0010541,USR01014,MRC0345,547.11,27-08-2024 02:50,0,0,0,0,0,0.172
TXN0010542,USR01202,USR00119,406.16,15-05-2024 05:56,0,0,0,0,0,0.525
TXN0010543,USR01702,USR00767,182.3,22-12-2024 17:58,0,0,0,0,0,0.3689
TXN0010544,USR01031,MRC0281,775.27,16-07-2024 09:30,0,0,0,0,0,0.4631
TXN0010545,USR01263,USR00842,925.48,03-04-2024 07:45,0,1,0,0,0,0.2049
TXN0010546,USR00907,MRC0206,347.17,13-09-2024 04:51,0,0,0,1,0,0.2387
TXN0010547,USR00477,MRC0314,1104.57,06-01-2024 16:56,0,1,0,0,0,0.0209
TXN0010548,USR01807,MRC0170,350.4,01-12-2024 15:07,0,1,0,1,0,0.2571
TXN0010549,USR01013,MRC0197,728.89,02-06-2024 17:01,0,0,0,0,0,1.0527
TXN0010550,USR00516,MRC0332,625.77,20-01-2024 21:43,0,0,0,0,0,0.1364
TXN0010551,USR00656,MRC0059,1834.81,04-01-2024 21:19,0,0,0,2,1,1.1193
TXN0010552,USR00127,MRC0207,658.85,27-12-2024 04:06,0,0,0,0,0,0.521
TXN0010553,USR01932,MRC0091,2908.54,25-01-2024 19:50,0,0,0,0,1,0.4816
TXN0010554,USR01682,MRC0251,902.77,28-09-2024 05:07,1,0,0,0,0,1.4023
TXN0010555,USR00900,MRC0043,251.18,22-10-2024 21:10,0,0,0,0,0,0.7105
TXN0010556,USR00653,MRC0063,193.39,10-03-2024 23:41,0,0,0,0,0,0.7399
TXN0010557,USR01397,MRC0378,394.87,11-02-2024 06:06,0,0,0,0,1,0.3685
TXN0010558,USR00524,MRC0353,356.79,12-03-2024 20:04,0,0,0,0,0,0.4268
TXN0010559,USR01495,MRC0067,277.69,08-09-2024 02:30,0,0,0,0,3,0.0398
TXN0010560,USR01403,MRC0191,263.3,03-05-2024 08:51,0,0,0,4,3,0.7651
TXN0010561,USR00386,MRC0321,933.1,25-06-2024 04:22,0,0,0,0,0,1.187
TXN0010562,USR00339,MRC0166,165.44,06-10-2024 12:44,0,0,0,3,0,0.1831
TXN0010563,USR01928,MRC0203,712.04,14-08-2024 08:22,0,0,0,0,2,1.1313
TXN0010564,USR01524,MRC0383,5513.4,25-12-2024 16:08,0,0,0,0,2,0.9629
TXN0010565,USR00677,MRC0094,374.47,07-06-2024 05:22,0,0,0,0,1,0.1819
TXN0010566,USR00649,MRC0104,935.35,27-08-2024 13:58,0,1,0,0,3,0.3195
TXN0010567,USR00567,MRC0269,495.97,24-10-2024 15:26,0,0,0,1,0,0.298
TXN0010568,USR01848,USR00848,539.97,13-05-2024 09:38,0,0,0,0,0,0.4777
TXN0010569,USR01906,MRC0170,297.98,09-04-2024 03:40,0,0,0,2,0,0.5916
TXN0010570,USR00256,USR01515,1601.56,20-09-2024 01:31,0,0,0,1,0,0.2236
TXN0010571,USR00809,MRC0095,2088.82,20-12-2024 16:09,0,0,0,0,0,0.916
TXN0010572,USR01033,MRC0028,4736.5,29-01-2024 19:17,0,0,0,0,0,0.8736
TXN0010573,USR00602,MRC0275,1850.65,09-08-2024 23:00,0,0,0,3,0,0.2657
TXN0010574,USR01694,MRC0364,386.39,27-08-2024 13:11,0,0,0,0,0,0.5152
TXN0010575,USR01219,USR00702,290.68,24-11-2024 13:45,0,0,0,1,0,0.5774
TXN0010576,USR01839,MRC0062,98.94,28-10-2024 16:35,0,0,0,1,0,0.7715
TXN0010577,USR01123,MRC0058,370.3,07-10-2024 00:02,0,0,0,2,,0.2841
TXN0010578,USR01268,MRC0267,299.94,15-08-2024 18:18,0,0,0,0,4,0.2488
TXN0010579,USR01705,MRC0136,281.7,27-01-2024 07:43,0,0,0,0,0,0.6804
TXN0010580,USR00747,USR00990,251.33,22-09-2024 02:09,0,0,0,0,0,0.8542
TXN0010581,USR00085,MRC0221,4967.14,25-02-2024 15:07,0,0,0,1,0,1.2617
TXN0010582,USR00223,MRC0220,436.45,14-07-2024 21:18,0,0,0,0,0,0.0687
TXN0010583,USR01673,USR00484,657.6,07-09-2024 21:33,0,0,0,0,0,0.1944
TXN0010584,USR00318,MRC0219,1480.94,12-04-2024 01:32,0,0,0,0,0,0.3391
TXN0010585,USR01295,MRC0218,1456.86,15-03-2024 12:22,0,0,0,0,0,0.0064
TXN0010586,USR00856,MRC0140,298.07,13-12-2024 00:31,0,0,0,0,0,0.1246
TXN0010587,USR01283,MRC0266,414.17,28-06-2024 04:16,1,0,0,1,2,0.2267
TXN0010588,USR00939,MRC0369,172.52,13-02-2024 00:11,0,0,0,0,1,0.2873
TXN0010589,USR00925,MRC0049,532.27,19-03-2024 03:46,0,0,0,0,0,1.4092
TXN0010590,USR00728,MRC0336,379.89,26-06-2024 07:37,0,0,0,0,1,0.107
TXN0010591,USR01835,USR01826,1458.3,24-05-2024 11:42,1,0,0,0,1,0.3549
TXN0010592,USR01753,USR01512,621.19,29-06-2024 10:56,0,0,0,0,2,0.2252
TXN0010593,USR01925,MRC0044,360.85,06-12-2024 12:46,0,0,0,2,0,0.3978
TXN0010594,USR00914,USR01270,410.68,15-11-2024 09:04,0,0,0,0,0,0.3409
TXN0010595,USR01138,MRC0245,967.79,10-04-2024 08:50,0,0,0,0,0,0.98
TXN0010596,USR01900,USR00690,962.86,26-02-2024 07:34,0,0,0,2,1,0.5433
TXN0010597,USR00156,MRC0006,224.44,08-06-2024 22:27,0,0,0,0,0,0.3403
TXN0010598,USR00611,MRC0203,75.89,15-05-2024 00:23,0,0,0,0,0,0.5755
TXN0010599,USR00487,USR00155,367.94,19-06-2024 02:11,0,0,0,0,0,0.2601
TXN0010600,USR00185,MRC0091,288.71,08-06-2024 10:28,0,0,0,0,0,0.4869
TXN0010601,USR01563,MRC0224,34.97,14-06-2024 06:56,0,0,0,0,0,0.7484
TXN0010602,USR01510,MRC0300,527.85,01-09-2024 05:56,0,0,0,0,0,0.6086
TXN0010603,USR01951,MRC0300,3162.29,03-01-2024 00:50,0,0,0,2,0,0.0529
TXN0010604,USR01265,MRC0380,1115.95,14-09-2024 04:08,0,0,0,2,0,0.2646
TXN0010605,USR00253,MRC0272,822.2,06-07-2024 05:08,0,0,0,1,,1.2299
TXN0010606,USR00899,MRC0284,62.18,22-11-2024 16:52,0,0,0,0,,0.795
TXN0010607,USR00835,MRC0042,663.59,08-11-2024 19:44,0,0,0,0,0,0.1859
TXN0010608,USR00777,MRC0016,5426.94,27-02-2024 13:36,0,0,0,0,1,2.428
TXN0010609,USR01841,USR01318,861.51,30-07-2024 08:03,0,0,0,0,2,0.3281
TXN0010610,USR01032,MRC0029,770.8,16-06-2024 00:24,0,0,0,0,0,0.4464
TXN0010611,USR00693,MRC0155,265.8,15-02-2024 17:46,0,0,0,0,0,0.3804
TXN0010612,USR01551,MRC0006,456.86,15-03-2024 00:50,0,0,0,2,1,0.3113
TXN0010613,USR00231,USR00536,322.86,04-10-2024 05:38,0,0,0,0,1,0.061
TXN0010614,USR00125,MRC0340,157.45,24-01-2024 14:12,0,0,0,2,1,0.2323
TXN0010615,USR00825,USR00749,1410.93,13-05-2024 16:13,0,0,0,0,,1.1629
TXN0010616,USR00620,USR00038,523.84,06-04-2024 01:48,0,0,0,0,0,0.0266
TXN0010617,USR00946,MRC0014,862.82,16-01-2024 22:49,0,0,1,0,0,0.8198
TXN0010618,USR01769,MRC0043,1364.84,24-06-2024 06:57,0,0,0,0,1,0.1681
TXN0010619,USR01955,USR01316,69.45,30-09-2024 06:40,0,0,0,1,0,0.2729
TXN0010620,USR00874,USR01664,440.48,03-01-2024 03:50,0,0,0,0,1,0.3298
TXN0010621,USR01316,MRC0121,672.29,05-01-2024 04:47,0,0,0,1,1,0.3329
TXN0010622,USR01032,MRC0097,336.18,24-07-2024 08:43,0,0,0,3,0,0.3692
TXN0010623,USR01163,MRC0251,124.1,02-11-2024 02:41,0,0,0,2,1,0.412
TXN0010624,USR01496,MRC0084,677.88,06-10-2024 11:58,0,0,0,3,0,0.8463
TXN0010625,USR01435,USR01210,340.92,23-03-2024 22:58,0,0,0,0,1,0.6043
TXN0010626,USR01472,MRC0224,218.95,19-08-2024 00:56,0,1,0,1,0,0.6702
TXN0010627,USR00128,USR00746,1064.92,23-06-2024 21:14,0,0,1,0,0,0.1644
TXN0010628,USR00241,MRC0371,1320.36,25-01-2024 21:17,0,0,0,0,0,0.447
TXN0010629,USR01029,USR01102,177.78,05-09-2024 16:55,0,0,0,0,2,0.4714
TXN0010630,USR00908,MRC0262,101.19,25-05-2024 02:27,0,0,0,0,0,0.2059
TXN0010631,USR01695,MRC0082,924.71,20-10-2024 20:17,0,1,0,0,0,1.173
TXN0010632,USR00656,USR00584,1225.25,07-08-2024 19:25,0,0,0,1,0,0.4152
TXN0010633,USR01581,MRC0346,1237.29,14-03-2024 16:54,0,0,0,1,0,
TXN0010634,USR01684,MRC0219,265.21,02-07-2024 17:49,0,0,0,0,0,0.5255
TXN0010635,USR01018,MRC0047,265.54,26-02-2024 06:01,0,0,0,0,0,0.5877
TXN0010636,USR01237,MRC0055,259.85,01-02-2024 20:07,0,0,0,0,2,0.6329
TXN0010637,USR00859,MRC0089,527.1,04-08-2024 19:03,0,0,1,0,0,0.3749
TXN0010638,USR01516,MRC0258,421.34,08-12-2024 20:49,0,0,0,0,0,0.1861
TXN0010639,USR01018,MRC0096,830.84,21-12-2024 14:03,0,0,0,2,0,0.2902
TXN0010640,USR01443,MRC0301,219.49,12-10-2024 06:23,0,0,0,0,0,0.2754
TXN0010641,USR01232,MRC0122,3929.24,22-07-2024 16:38,0,0,0,1,1,0.8357
TXN0010642,USR00132,MRC0375,345.72,02-01-2024 14:22,0,0,0,0,2,0.4953
TXN0010643,USR00294,MRC0096,575.95,03-01-2024 09:25,0,0,0,0,0,0.1644
TXN0010644,USR00762,USR00815,80.15,12-05-2024 01:35,0,1,0,5,0,0.7855
TXN0010645,USR00707,USR01727,415.24,18-06-2024 18:11,0,1,0,0,0,0.2699
TXN0010646,USR01137,MRC0125,380.29,01-01-2024 13:37,0,0,0,0,0,0.3041
TXN0010647,USR01827,MRC0365,297.22,18-06-2024 21:23,0,0,0,0,2,0.4638
TXN0010648,USR01344,MRC0357,404.43,06-03-2024 05:12,0,0,0,0,1,0.5172
TXN0010649,USR01954,MRC0164,49.19,18-09-2024 16:17,0,0,0,0,0,0.7506
TXN0010650,USR00712,MRC0063,1179.8,07-10-2024 08:20,0,0,0,3,0,0.0059
TXN0010651,USR00451,MRC0183,671.42,18-03-2024 04:35,0,0,0,0,,0.0587
TXN0010652,USR00091,MRC0115,1516.13,14-07-2024 16:09,0,0,0,0,1,0.519
TXN0010653,USR00643,MRC0033,264.71,12-09-2024 12:34,0,0,0,0,1,0.7568
TXN0010654,USR00442,MRC0271,601.08,27-05-2024 15:06,0,0,0,0,0,0.2395
TXN0010655,USR00864,MRC0237,398.09,11-08-2024 18:39,0,0,0,0,0,0.4168
TXN0010656,USR00289,MRC0117,548.67,29-01-2024 20:21,0,0,0,0,3,0.2931
TXN0010657,USR01989,MRC0186,95.37,19-07-2024 06:18,0,1,0,0,0,0.8708
TXN0010658,USR00833,MRC0094,888.47,23-03-2024 22:29,0,0,0,0,0,0.491
TXN0010659,USR00649,MRC0248,1125.3,23-11-2024 23:59,0,0,0,0,,0.1813
TXN0010660,USR00115,MRC0219,90.05,13-11-2024 11:40,0,0,0,0,0,0.7319
TXN0010661,USR01870,MRC0243,1807.21,12-05-2024 07:11,0,0,0,1,3,1.7846
TXN0010662,USR00720,MRC0119,307.39,10-10-2024 22:16,0,0,0,1,0,0.1042
TXN0010663,USR01620,USR00505,569.06,15-01-2024 00:49,1,0,0,0,3,0.554
TXN0010664,USR00977,MRC0324,3108.34,31-07-2024 15:01,0,0,0,0,0,2.9384
TXN0010665,USR01028,MRC0103,398.1,19-01-2024 09:45,0,0,0,0,3,0.2794
TXN0010666,USR00388,MRC0274,534.03,19-06-2024 01:48,0,1,0,0,2,0.2662
TXN0010667,USR00772,MRC0306,100.32,24-11-2024 14:04,0,0,0,0,2,0.4158
TXN0010668,USR00767,MRC0324,574.88,21-06-2024 22:48,0,0,0,1,0,1.6013
TXN0010669,USR00518,MRC0277,719.84,06-01-2024 01:39,0,0,0,0,1,0.1225
TXN0010670,USR01544,MRC0309,461.86,15-09-2024 23:12,0,0,0,0,0,0.6418
TXN0010671,USR00120,MRC0127,488.28,25-07-2024 15:03,0,0,0,0,0,0.0049
TXN0010672,USR01258,MRC0015,2698.55,18-11-2024 18:30,0,0,0,0,0,0.1242
TXN0010673,USR00581,MRC0006,993.76,25-09-2024 15:09,0,1,0,1,2,0.2684
TXN0010674,USR00135,MRC0149,1719.33,07-08-2024 00:19,0,0,0,0,0,0.4976
TXN0010675,USR01177,MRC0307,1456.69,04-09-2024 20:46,0,0,0,0,0,1.3921
TXN0010676,USR00057,USR01989,856.93,18-11-2024 02:59,0,0,0,2,0,0.2704
TXN0010677,USR00052,USR00608,356.03,01-12-2024 21:27,0,0,0,0,1,0.227
TXN0010678,USR01866,MRC0395,1401.14,05-05-2024 13:20,0,0,0,0,0,0.382
TXN0010679,USR00460,MRC0028,2435.93,16-03-2024 13:14,0,0,0,0,0,0.7045
TXN0010680,USR00174,MRC0265,296.49,18-04-2024 17:13,0,0,0,0,0,0.4694
TXN0010681,USR01203,MRC0219,102.98,11-01-2024 11:19,0,0,0,1,0,0.0374
TXN0010682,USR01413,MRC0082,220.23,26-04-2024 15:58,0,0,0,5,0,0.1154
TXN0010683,USR01264,MRC0149,2310.94,20-07-2024 04:18,0,0,0,0,0,0.0499
TXN0010684,USR01567,MRC0215,313.82,26-12-2024 05:00,0,0,0,0,0,0.4281
TXN0010685,USR01139,MRC0363,759.04,07-06-2024 01:44,0,0,0,0,0,0.6215
TXN0010686,USR00010,USR00216,1601.64,05-05-2024 13:15,0,0,0,1,0,0.0494
TXN0010687,USR00288,MRC0353,198.11,09-10-2024 19:20,0,0,0,0,0,0.4279
TXN0010688,USR00103,MRC0372,481.68,03-06-2024 17:11,0,0,0,0,0,1.2862
TXN0010689,USR01625,MRC0049,228.99,17-09-2024 20:18,0,0,0,0,3,0.6905
TXN0010690,USR01579,MRC0358,2574.99,08-12-2024 11:50,0,0,0,2,1,3.2705
TXN0010691,USR00203,MRC0014,647.67,22-04-2024 10:24,0,0,0,0,2,0.3029
TXN0010692,USR01599,USR01353,624.96,17-06-2024 20:01,0,0,0,1,1,0.5254
TXN0010693,USR00021,MRC0049,475.86,20-08-2024 20:58,0,1,0,2,2,0.1261
TXN0010694,USR00132,MRC0111,301.56,07-09-2024 12:45,0,0,0,2,0,0.5597
TXN0010695,USR00624,MRC0122,537.44,08-06-2024 20:36,0,0,0,0,0,0.3825
TXN0010696,USR00248,MRC0272,432.64,05-01-2024 06:36,0,0,0,0,2,0.4445
TXN0010697,USR00877,MRC0203,252.86,21-05-2024 15:46,0,0,0,1,1,0.4986
TXN0010698,USR00511,USR01349,765.98,15-02-2024 23:54,0,0,0,0,1,1.1501
TXN0010699,USR01311,MRC0196,224.73,15-07-2024 19:18,0,0,0,0,0,0.5204
TXN0010700,USR00268,MRC0090,266.85,08-10-2024 23:28,0,0,0,2,0,0.9427
TXN0010701,USR00722,USR00779,574.98,18-05-2024 20:04,0,0,0,4,0,0.2531
TXN0010702,USR00237,USR01730,1011.51,17-05-2024 02:34,0,0,0,0,0,0.1077
TXN0010703,USR00354,MRC0038,998.52,10-04-2024 12:04,0,0,0,0,0,
TXN0010704,USR00954,MRC0121,4384.99,01-02-2024 00:47,0,0,0,0,0,2.7878
TXN0010705,USR00456,MRC0157,164.05,06-06-2024 02:33,0,0,0,0,0,0.789
TXN0010706,USR00646,MRC0074,207.45,25-04-2024 11:24,0,0,0,0,0,0.0812
TXN0010707,USR01130,USR00422,690.92,28-07-2024 14:42,0,0,0,0,0,1.1782
TXN0010708,USR01113,MRC0171,342.75,16-03-2024 18:42,0,0,0,0,0,0.5756
TXN0010709,USR00828,MRC0315,1154.46,23-05-2024 12:52,0,0,1,0,,0.3747
TXN0010710,USR01814,MRC0150,945.79,27-10-2024 13:00,0,0,0,3,0,0.2198
TXN0010711,USR00174,USR00605,618.07,25-04-2024 06:12,0,0,0,1,0,0.106
TXN0010712,USR00872,MRC0310,750.38,24-06-2024 17:59,0,0,0,0,0,0.1539
TXN0010713,USR01103,MRC0394,248.04,23-05-2024 03:25,0,0,0,0,2,0.0748
TXN0010714,USR00917,USR01731,587.37,15-01-2024 01:57,0,0,0,0,0,0.5637
TXN0010715,USR00651,MRC0053,1213.61,31-01-2024 22:32,0,0,0,0,0,0.4673
TXN0010716,USR00590,MRC0013,129.75,04-06-2024 05:59,0,0,0,0,3,0.3902
TXN0010717,USR01816,MRC0278,1128.15,03-02-2024 11:59,0,0,0,0,0,0.1242
TXN0010718,USR00203,MRC0395,546.87,12-07-2024 10:18,0,0,0,1,2,0.1002
TXN0010719,USR01227,MRC0258,338.05,26-11-2024 17:01,0,0,0,1,0,0.1478
TXN0010720,USR00077,MRC0234,5845.38,08-01-2024 11:43,0,0,0,0,1,4.1323
TXN0010721,USR00467,MRC0145,383.46,02-09-2024 10:18,0,0,0,0,0,0.4045
TXN0010722,USR00674,MRC0051,2799.23,16-08-2024 13:44,0,0,0,0,1,1.6524
TXN0010723,USR00461,MRC0063,625.76,02-05-2024 04:11,0,0,0,0,0,0.4585
TXN0010724,USR01703,MRC0021,2475.35,20-07-2024 11:25,0,0,0,1,0,0.2486
TXN0010725,USR01237,MRC0210,233.13,28-04-2024 09:32,0,0,0,0,0,0.6707
TXN0010726,USR01202,USR01474,82.61,07-09-2024 14:55,0,0,0,0,4,0.6898
TXN0010727,USR00097,MRC0113,1496.43,21-05-2024 13:25,0,0,1,0,0,1.8502
TXN0010728,USR00814,MRC0132,746.67,24-01-2024 01:03,0,0,1,0,0,0.1606
TXN0010729,USR01341,MRC0113,2625.59,22-07-2024 11:48,0,0,0,0,,2.007
TXN0010730,USR00277,USR01411,2500.56,21-09-2024 02:01,1,0,1,0,1,0.2943
TXN0010731,USR01820,MRC0097,419.74,16-01-2024 01:52,0,0,0,1,0,0.2496
TXN0010732,USR01715,MRC0242,281.07,26-07-2024 04:02,0,0,0,1,1,0.5172
TXN0010733,USR00645,MRC0353,518.12,31-05-2024 16:41,0,0,0,0,0,1.0385
TXN0010734,USR01347,MRC0098,2701.82,15-12-2024 08:46,0,0,0,1,0,4.006
TXN0010735,USR00883,MRC0300,447.17,16-11-2024 01:46,0,0,0,0,1,0.2884
TXN0010736,USR00522,MRC0310,198.39,18-06-2024 22:02,0,0,0,0,0,0.2117
TXN0010737,USR01722,MRC0204,614.01,26-10-2024 10:44,0,0,1,0,2,0.6462
TXN0010738,USR00462,USR01582,388.51,22-03-2024 20:12,1,0,0,0,0,0.4974
TXN0010739,USR00295,MRC0305,236.4,25-10-2024 05:41,0,0,0,1,2,0.533
TXN0010740,USR00436,USR00645,508.07,04-02-2024 23:52,0,0,0,0,2,0.7026
TXN0010741,USR00757,MRC0216,551.45,04-04-2024 13:22,0,0,0,0,0,0.8273
TXN0010742,USR01199,MRC0014,138.12,15-08-2024 22:17,0,0,0,0,1,0.1112
TXN0010743,USR01797,MRC0332,457.12,12-01-2024 11:12,0,0,0,0,3,1.0489
TXN0010744,USR00035,USR01783,504.59,26-09-2024 11:48,0,0,0,0,2,0.3941
TXN0010745,USR00574,MRC0308,4462.67,11-03-2024 01:59,0,0,0,0,0,1.5132
TXN0010746,USR01048,MRC0211,177.89,24-09-2024 08:20,0,0,0,0,1,0.5363
TXN0010747,USR01760,USR01816,499.16,19-03-2024 20:32,0,0,0,0,0,0.393
TXN0010748,USR01608,USR01877,1067.65,16-09-2024 02:26,0,0,0,0,0,1.5158
TXN0010749,USR00499,MRC0400,1007.58,22-02-2024 04:12,0,0,0,0,2,1.2355
TXN0010750,USR00651,MRC0180,766.84,25-09-2024 01:33,0,1,0,0,0,0.0729
TXN0010751,USR01080,MRC0214,1270.98,16-01-2024 02:33,0,0,0,0,3,0.1049
TXN0010752,USR01242,USR01231,706.34,25-07-2024 01:01,0,0,0,0,0,0.0575
TXN0010753,USR00117,MRC0156,118.37,05-04-2024 15:39,0,0,0,0,0,0.5835
TXN0010754,USR00745,MRC0172,834.3,12-06-2024 08:41,0,0,0,1,0,1.8189
TXN0010755,USR01137,MRC0012,897.24,22-11-2024 10:10,0,0,0,0,0,0.6419
TXN0010756,USR00314,USR01028,623.01,10-05-2024 08:19,0,0,0,0,0,0.1578
TXN0010757,USR00616,MRC0084,1014.48,01-08-2024 20:05,0,0,0,0,0,2.0196
TXN0010758,USR00156,MRC0017,403.39,30-06-2024 20:54,0,0,0,0,0,1.409
TXN0010759,USR00531,MRC0320,117.65,15-08-2024 17:54,0,0,0,0,0,0.1491
TXN0010760,USR01166,MRC0166,915.32,11-12-2024 02:26,0,0,0,1,2,0.4642
TXN0010761,USR01555,MRC0311,306.23,13-04-2024 13:25,0,0,1,0,0,0.2833
TXN0010762,USR01003,USR01402,262.1,06-06-2024 00:48,0,0,0,0,0,0.2121
TXN0010763,USR01733,MRC0104,614.72,11-04-2024 22:37,0,0,0,0,0,0.0772
TXN0010764,USR01094,MRC0064,2615.38,26-12-2024 04:15,0,0,0,1,0,3.0008
TXN0010765,USR00097,USR00342,592.02,11-11-2024 02:44,0,0,0,0,0,0.1276
TXN0010766,USR00285,MRC0274,270.06,21-01-2024 10:42,0,0,0,0,0,0.0738
TXN0010767,USR01059,USR01911,2798.42,14-01-2024 16:45,0,0,0,0,0,1.5572
TXN0010768,USR01654,USR00395,1242.78,02-01-2024 11:08,0,0,0,0,0,2.0191
TXN0010769,USR01010,MRC0312,313.56,15-01-2024 19:35,0,1,0,3,1,0.2591
TXN0010770,USR00944,MRC0326,331.27,18-08-2024 12:50,0,0,0,0,4,0.0447
TXN0010771,USR01391,MRC0047,166.17,10-04-2024 19:44,0,0,0,0,0,0.2541
TXN0010772,USR01950,MRC0304,97.2,24-02-2024 08:15,0,0,0,0,0,0.8592
TXN0010773,USR01748,MRC0017,71.38,18-12-2024 01:21,0,0,0,0,0,0.6888
TXN0010774,USR01442,MRC0380,1010.5,13-01-2024 09:59,0,0,0,0,0,0.0821
TXN0010775,USR00406,MRC0312,741.19,29-05-2024 17:54,0,0,0,0,2,0.0264
TXN0010776,USR00358,MRC0075,240.37,16-03-2024 05:22,0,0,0,2,0,0.7205
TXN0010777,USR01996,USR00764,170.97,10-01-2024 01:11,0,0,0,1,0,0.5569
TXN0010778,USR00084,MRC0242,1032.97,09-12-2024 11:27,0,0,1,0,0,0.284
TXN0010779,USR00330,MRC0377,87.89,05-12-2024 08:18,0,0,0,3,0,0.5803
TXN0010780,USR01624,MRC0288,946.87,08-09-2024 20:15,0,0,0,3,0,0.8286
TXN0010781,USR01982,MRC0320,511.63,06-08-2024 18:12,0,0,0,0,0,0.5102
TXN0010782,USR00923,MRC0052,1125.64,10-11-2024 18:12,0,0,0,0,0,0.5121
TXN0010783,USR01243,MRC0076,87.14,17-11-2024 22:11,0,0,0,0,0,0.6549
TXN0010784,USR00890,MRC0266,314.58,14-07-2024 13:25,0,0,0,0,0,0.3304
TXN0010785,USR00189,USR01667,74.06,14-04-2024 01:28,0,1,0,5,0,0.7364
TXN0010786,USR00507,USR00693,764.81,07-02-2024 14:58,0,0,0,0,1,0.0646
TXN0010787,USR01646,MRC0148,534.46,21-10-2024 02:23,0,0,0,1,0,0.679
TXN0010788,USR01479,MRC0104,241.2,31-01-2024 07:26,0,1,0,0,0,0.5217
TXN0010789,USR01011,MRC0203,1584.72,14-05-2024 12:55,0,0,0,0,0,0.0611
TXN0010790,USR00475,MRC0052,22.19,14-06-2024 20:32,0,0,0,0,0,0.8613
TXN0010791,USR00057,MRC0044,113.68,30-10-2024 07:31,0,0,0,0,1,0.9032
TXN0010792,USR01847,MRC0148,1814.83,25-11-2024 09:19,0,0,0,0,0,0.7015
TXN0010793,USR00690,MRC0362,1256.8,16-04-2024 06:56,0,0,0,0,0,1.1065
TXN0010794,USR00983,USR00952,306.22,05-03-2024 03:18,0,0,0,0,1,0.1432
TXN0010795,USR00134,USR01374,852.79,28-04-2024 07:23,0,0,0,0,0,0.3334
TXN0010796,USR00464,USR01206,5236.45,07-01-2024 03:55,0,0,0,0,1,5.9306
TXN0010797,USR00471,MRC0333,778.33,24-07-2024 01:49,0,0,0,0,0,0.0707
TXN0010798,USR01557,MRC0273,90.97,24-11-2024 21:03,0,0,1,2,1,0.4628
TXN0010799,USR00737,MRC0112,475.47,25-02-2024 00:15,0,0,0,0,0,0.3882
TXN0010800,USR00508,MRC0108,390.39,04-05-2024 15:36,0,0,0,0,0,0.5899
TXN0010801,USR00931,MRC0099,2435.24,05-11-2024 03:51,0,0,0,2,1,1.0699
TXN0010802,USR00925,USR00217,412.63,22-08-2024 05:41,0,0,0,3,1,0.8677
TXN0010803,USR00298,MRC0119,1058.33,26-10-2024 22:51,0,0,0,5,0,0.0782
TXN0010804,USR00356,MRC0083,38.13,05-07-2024 11:12,0,0,0,0,0,0.8668
TXN0010805,USR01739,MRC0326,355.2,09-12-2024 17:49,0,1,0,1,0,0.3215
TXN0010806,USR00147,USR01166,753.28,17-05-2024 15:57,0,0,0,0,0,0.5374
TXN0010807,USR00207,MRC0381,878.45,30-08-2024 03:03,0,1,0,0,0,0.2869
TXN0010808,USR01483,MRC0031,1735.75,19-08-2024 19:55,1,0,0,3,0,0.2264
TXN0010809,USR01090,MRC0249,1448.45,29-11-2024 20:08,0,0,0,0,,1.2769
TXN0010810,USR01827,MRC0391,567.27,18-02-2024 15:56,0,0,0,0,0,0.0234
TXN0010811,USR00896,MRC0293,55.68,16-05-2024 07:18,0,0,0,0,0,0.4877
TXN0010812,USR00804,MRC0013,80.23,12-01-2024 07:25,0,0,0,1,0,0.7225
TXN0010813,USR01104,MRC0291,861.85,13-09-2024 06:51,0,0,0,0,1,1.0685
TXN0010814,USR01810,MRC0115,1534.82,26-12-2024 07:11,0,0,0,2,1,0.5995
TXN0010815,USR01653,MRC0243,876.19,05-10-2024 22:30,0,0,0,0,0,0.9958
TXN0010816,USR00754,USR00134,1832.78,21-12-2024 14:28,0,0,0,0,0,0.8164
TXN0010817,USR01366,USR01208,1070.18,14-02-2024 23:08,0,0,0,0,0,0.0273
TXN0010818,USR01697,USR00046,860.3,20-04-2024 02:47,0,1,0,1,,0.121
TXN0010819,USR01902,USR00946,1091.77,13-06-2024 06:31,0,0,0,0,1,0.5482
TXN0010820,USR00065,USR00100,126.55,31-10-2024 22:20,0,0,0,0,0,0.8042
TXN0010821,USR01815,MRC0376,893.46,15-11-2024 13:29,0,0,0,4,2,0.5283
TXN0010822,USR00411,MRC0276,828.95,11-01-2024 02:24,0,0,0,0,2,0.1297
TXN0010823,USR00117,USR00769,359.67,14-04-2024 23:36,0,0,0,0,0,0.2657
TXN0010824,USR00307,USR00510,1402.9,18-08-2024 08:50,0,0,0,0,2,0.8403
TXN0010825,USR01108,MRC0261,143.57,26-11-2024 21:17,0,0,0,0,0,0.023
TXN0010826,USR00927,MRC0321,374.11,05-04-2024 07:08,0,0,0,0,1,0.2847
TXN0010827,USR01744,MRC0293,599.32,06-02-2024 17:46,0,0,0,1,0,0.301
TXN0010828,USR00658,MRC0177,665.16,19-09-2024 21:14,0,0,0,0,2,0.383
TXN0010829,USR02000,USR01383,896.54,02-04-2024 00:49,0,0,0,2,0,0.7996
TXN0010830,USR01139,MRC0073,647.38,10-04-2024 02:58,0,1,0,0,0,0.3829
TXN0010831,USR00391,MRC0200,636.01,05-06-2024 00:11,0,1,0,0,0,0.327
