user_id,Recency,Frequency,Monetary,Avg_Txn_Value,Fav_Txn_Type,Weekend_Ratio,Night_Ratio,age_group,city_tier,kyc_status,user_loyalty_score,Monetary_log
USR00971,7,12,5915.07,492.92249999999996,EMI,0.25,0.5,25-34,Tier 3,Verified,0.544,8.685427656079824
USR00972,2,13,2590.44,199.26461538461538,P2M,0.38461538461538464,0.23076923076923078,25-34,Tier 2,Not Verified,0.517,7.859968984747419
USR00973,4,10,11688.31,1168.831,P2M,0.2,0.3,18-24,Tier 1,Verified,0.956,9.366430027916554
USR00974,8,4,1013.87,253.4675,EMI,0.25,0.0,55+,Tier 3,Verified,0.523,6.922515804455362
USR00975,156,8,4213.74,526.7175,P2M,0.5,0.125,25-34,Tier 2,Not Verified,0.845,8.346343184073131
USR00976,51,13,14535.060000000001,1118.0815384615385,P2M,0.38461538461538464,0.38461538461538464,25-34,Tier 1,Verified,0.499,9.584387737750482
USR00977,9,10,11429.23,1142.923,P2M,0.6,0.0,25-34,Tier 2,Verified,0.794,9.344016879071091
USR00978,28,11,3810.1400000000003,346.3763636363637,P2M,0.2727272727272727,0.36363636363636365,25-34,Tier 3,Verified,0.965,8.24568363596401
USR00979,25,6,7639.19,1273.1983333333333,P2P,0.0,0.3333333333333333,35-44,Tier 2,Verified,0.595,8.941177750961282
USR00980,11,9,6206.71,689.6344444444444,P2P,0.3333333333333333,0.4444444444444444,35-44,Tier 2,Verified,0.899,8.7335473468544
USR00981,106,11,5413.62,492.1472727272727,P2M,0.2727272727272727,0.36363636363636365,25-34,Tier 2,Verified,0.491,8.596857981534082
USR00982,151,8,9603.0,1200.375,P2M,0.375,0.25,25-34,Tier 2,Verified,0.456,9.169934957341145
USR00983,78,11,4323.19,393.0172727272727,P2P,0.2727272727272727,0.6363636363636364,25-34,Tier 2,Verified,0.528,8.37198011858929
USR00984,23,12,6303.87,525.3225,P2M,0.25,0.25,25-34,Tier 2,Verified,0.55,8.749077629629754
USR00985,40,7,9570.039999999999,1367.1485714285714,P2M,0.2857142857142857,0.2857142857142857,18-24,Tier 1,Verified,0.68,9.166497151478783
USR00986,19,14,7017.53,501.2521428571428,P2M,0.14285714285714285,0.2857142857142857,25-34,Tier 2,Verified,0.309,8.856309073382857
USR00987,11,8,11252.6,1406.575,P2M,0.375,0.625,25-34,Tier 1,Verified,0.119,9.328443356443486
USR00988,33,12,5579.7,464.97499999999997,P2P,0.3333333333333333,0.4166666666666667,35-44,Tier 1,Verified,0.537,8.627069495536084
USR00989,18,10,2768.01,276.80100000000004,Bill Payment,0.2,0.3,25-34,Tier 2,Verified,0.271,7.926245134576503
USR00990,7,8,11100.86,1387.6075,P2P,0.25,0.375,45-54,Tier 2,Not Verified,0.348,9.314867940830116
USR00991,7,12,4156.02,346.33500000000004,P2P,0.16666666666666666,0.08333333333333333,25-34,Tier 2,Not Verified,0.578,8.33255375040296
USR00992,12,10,9027.26,902.726,P2M,0.3,0.3,35-44,Tier 2,Verified,0.509,9.108114936813829
USR00993,19,13,5505.22,423.47846153846154,P2M,0.3076923076923077,0.3076923076923077,18-24,Tier 2,Not Verified,0.895,8.613633641315504
USR00994,9,18,13541.06,752.281111111111,P2P,0.3333333333333333,0.3888888888888889,25-34,Tier 2,Verified,0.157,9.513555676695944
USR00995,36,13,13984.64,1075.7415384615383,P2M,0.23076923076923078,0.46153846153846156,25-34,Tier 1,Verified,0.548,9.545786367906793
USR00996,20,8,2548.44,318.555,P2P,0.375,0.375,18-24,Tier 3,Verified,0.677,7.8436290061920015
USR00997,18,10,2462.18,246.218,P2M,0.5,0.4,55+,Tier 2,Verified,0.944,7.809208477058003
USR00998,20,9,5212.05,579.1166666666667,P2M,0.2222222222222222,0.1111111111111111,18-24,Tier 3,Verified,0.272,8.558920376128208
USR00999,53,8,3660.54,457.5675,EMI,0.25,0.375,18-24,Tier 3,Verified,0.573,8.205639102925954
USR01000,1,13,14119.64,1086.1261538461538,P2M,0.38461538461538464,0.23076923076923078,35-44,Tier 2,Verified,0.645,9.555392835799088
USR01001,50,10,14224.18,1422.4180000000001,P2M,0.2,0.4,25-34,Tier 1,Verified,0.849,9.562768912693032
USR01002,21,13,10316.0,793.5384615384615,P2M,0.3076923076923077,0.5384615384615384,18-24,Tier 2,Verified,0.769,9.241548299100376
USR01003,12,10,2945.66,294.566,P2M,0.3,0.3,25-34,Tier 3,Verified,0.152,7.9884276045175815
USR01004,3,13,3215.07,247.31307692307695,P2M,0.46153846153846156,0.07692307692307693,35-44,Tier 2,Verified,0.851,8.075915396231132
USR01005,13,14,26299.96,1878.5685714285714,P2M,0.07142857142857142,0.42857142857142855,35-44,Tier 2,Verified,0.753,10.177360719400818
USR01006,80,9,2583.51,287.0566666666667,Recharge,0.3333333333333333,0.4444444444444444,45-54,Tier 1,Verified,0.324,7.857291213848961
USR01007,36,10,19589.79569999996,1958.9795699999959,P2M,0.4,0.3,18-24,Tier 1,Verified,0.474,9.882815127775782
USR01008,32,10,9161.58,916.158,Recharge,0.2,0.3,18-24,Tier 2,Verified,0.513,9.122883077398264
USR01009,56,10,12325.6,1232.56,Bill Payment,0.4,0.4,18-24,Tier 2,Verified,0.262,9.419514807929554
USR01010,15,17,9451.27,555.9570588235295,P2M,0.35294117647058826,0.17647058823529413,18-24,Tier 3,Verified,0.64,9.154010203281803
USR01011,50,9,17331.43,1925.7144444444446,P2M,0.2222222222222222,0.5555555555555556,35-44,Tier 1,Verified,0.392,9.760334592152786
USR01012,9,15,6321.04,421.4026666666667,P2P,0.13333333333333333,0.4666666666666667,45-54,Tier 1,Verified,0.607,8.751797219867221
USR01013,3,11,6045.72,549.6109090909091,P2M,0.45454545454545453,0.5454545454545454,25-34,Tier 3,Verified,0.329,8.707271255248779
USR01014,6,7,2755.66,393.6657142857143,P2P,0.2857142857142857,0.2857142857142857,45-54,Tier 2,Verified,0.131,7.921775080967017
USR01015,14,6,7690.17,1281.695,P2M,0.16666666666666666,0.5,55+,Tier 1,Verified,0.901,8.947828196570407
USR01016,26,11,7245.82,658.710909090909,P2P,0.18181818181818182,0.7272727272727273,25-34,Tier 1,Verified,0.12,8.888318030936873
USR01017,47,9,5688.92,632.1022222222223,P2P,0.2222222222222222,0.4444444444444444,18-24,Tier 2,Verified,0.56,8.646451467267584
USR01018,8,17,19926.67,1172.1570588235293,Bill Payment,0.17647058823529413,0.29411764705882354,35-44,Tier 3,Verified,0.514,9.899864497190292
USR01019,30,6,9671.03,1611.8383333333334,Bill Payment,0.16666666666666666,0.16666666666666666,35-44,Tier 1,Verified,0.325,9.17699349402679
USR01020,30,7,11083.630000000001,1583.3757142857144,P2P,0.7142857142857143,0.42857142857142855,45-54,Tier 2,Verified,0.612,9.313314743054008
USR01021,13,8,5876.72,734.59,P2P,0.125,0.25,35-44,Tier 2,Verified,0.256,8.678924210594182
USR01022,48,5,1889.16,377.832,P2M,0.2,0.2,35-44,Tier 3,Verified,0.186,7.54441676055522
USR01023,16,6,18404.12,3067.353333333333,P2M,0.5,0.5,35-44,Tier 1,Not Verified,0.802,9.820384165759267
USR01024,53,9,19503.915699999958,2167.1017444444396,P2M,0.2222222222222222,0.1111111111111111,55+,Tier 1,Verified,0.491,9.87842179996269
USR01025,40,5,3356.88,671.376,P2P,0.2,0.2,35-44,Tier 2,Verified,0.865,8.119065101442077
USR01026,16,10,2916.78,291.678,P2M,0.1,0.2,25-34,Tier 3,Not Verified,0.572,7.978578332134901
USR01027,68,6,8905.205699999957,1484.2009499999929,P2P,0.16666666666666666,0.3333333333333333,35-44,Tier 1,Not Verified,0.299,9.094503582403599
USR01028,2,11,5827.17,529.7427272727273,P2P,0.45454545454545453,0.36363636363636365,18-24,Tier 1,Verified,0.618,8.670458336416097
USR01029,26,15,6016.33,401.08866666666665,Bill Payment,0.13333333333333333,0.3333333333333333,18-24,Tier 2,Verified,0.233,8.702398918323388
USR01030,9,7,3468.74,495.53428571428566,Bill Payment,0.14285714285714285,0.42857142857142855,18-24,Tier 2,Verified,0.593,8.151834942179775
USR01031,15,13,25150.935699999958,1934.6873615384584,P2M,0.23076923076923078,0.5384615384615384,25-34,Tier 1,Verified,0.728,10.13269013876892
USR01032,31,14,9179.06,655.6471428571429,P2M,0.21428571428571427,0.42857142857142855,35-44,Tier 1,Verified,0.456,9.12478901954089
USR01033,127,9,24280.46,2697.8288888888887,Recharge,0.3333333333333333,0.3333333333333333,25-34,Tier 1,Verified,0.799,10.097468375161307
USR01034,15,9,5946.25,660.6944444444445,P2M,0.3333333333333333,0.2222222222222222,25-34,Tier 1,Verified,0.481,8.690684206825376
USR01035,70,9,3970.05,441.1166666666667,P2M,0.6666666666666666,0.3333333333333333,18-24,Tier 2,Not Verified,0.122,8.286785822338812
USR01036,11,11,2673.67,243.0609090909091,P2M,0.18181818181818182,0.18181818181818182,25-34,Tier 2,Verified,0.496,7.891581287234102
USR01037,18,9,3361.06,373.4511111111111,P2M,0.5555555555555556,0.2222222222222222,18-24,Tier 3,Verified,0.24,8.120309160329242
USR01038,98,7,1613.1499999999999,230.45,P2P,0.2857142857142857,0.5714285714285714,25-34,Tier 3,Verified,0.319,7.386563781314511
USR01039,15,14,24516.789999999997,1751.1992857142855,P2M,0.2857142857142857,0.14285714285714285,55+,Tier 1,Not Verified,0.724,10.10715425548244
USR01040,60,12,14897.09,1241.4241666666667,P2P,0.16666666666666666,0.08333333333333333,25-34,Tier 2,Verified,0.288,9.608988295797314
USR01041,40,14,11382.75,813.0535714285714,P2M,0.21428571428571427,0.2857142857142857,25-34,Tier 1,Verified,0.333,9.339942178882028
USR01042,32,10,2129.45,212.945,P2M,0.2,0.1,25-34,Tier 3,Verified,0.701,7.664088503995247
USR01043,65,7,4420.36,631.4799999999999,P2M,0.2857142857142857,0.2857142857142857,25-34,Tier 3,Verified,0.253,8.394202620051866
USR01044,85,6,3128.62,521.4366666666666,P2M,0.3333333333333333,0.3333333333333333,25-34,Tier 2,Verified,0.689,8.048666870413125
USR01045,25,9,2406.91,267.4344444444444,P2M,0.1111111111111111,0.3333333333333333,35-44,Tier 1,Verified,0.922,7.786514430314951
USR01046,36,11,25545.121399999916,2322.283763636356,P2M,0.2727272727272727,0.09090909090909091,55+,Tier 1,Not Verified,0.895,10.148240779803123
USR01047,41,13,1755.53,135.04076923076923,P2M,0.23076923076923078,0.23076923076923078,18-24,Tier 2,Verified,0.19,7.47109555097933
USR01048,24,11,2101.87,191.0790909090909,P2P,0.2727272727272727,0.45454545454545453,18-24,Tier 3,Verified,0.268,7.651058357339298
USR01049,9,14,8428.2,602.0142857142857,P2M,0.35714285714285715,0.21428571428571427,25-34,Tier 3,Verified,0.119,9.039457147323057
USR01050,73,15,2720.2599999999998,181.35066666666665,P2M,0.2,0.3333333333333333,35-44,Tier 3,Verified,0.454,7.908850287323815
USR01051,49,12,12996.58,1083.0483333333334,P2M,0.08333333333333333,0.16666666666666666,35-44,Tier 1,Verified,0.372,9.472518465268742
USR01052,18,8,13219.949999999999,1652.4937499999999,P2P,0.25,0.25,18-24,Tier 1,Verified,0.891,9.489557971640757
USR01053,10,17,12593.1,740.7705882352941,P2P,0.23529411764705882,0.29411764705882354,35-44,Tier 2,Verified,0.954,9.44098372930619
USR01054,8,8,12322.76,1540.345,P2M,0.125,0.5,45-54,Tier 1,Verified,0.179,9.419284385330245
USR01055,25,6,1930.65,321.77500000000003,P2M,0.5,0.16666666666666666,35-44,Tier 2,Verified,0.616,7.566129838940824
USR01056,72,10,15398.369999999999,1539.837,P2M,0.4,0.3,25-34,Tier 1,Verified,0.219,9.642081878474011
USR01057,47,9,5033.11,559.2344444444444,P2M,0.3333333333333333,0.6666666666666666,18-24,Tier 3,Verified,0.282,8.523992026866932
USR01058,33,16,12399.220000000001,774.9512500000001,Bill Payment,0.25,0.5,45-54,Tier 1,Verified,0.978,9.425469493371226
USR01059,19,7,13113.24,1873.32,P2P,0.14285714285714285,0.42857142857142855,18-24,Tier 1,Verified,0.58,9.481453941708413
USR01060,92,9,24024.27,2669.3633333333332,P2M,0.3333333333333333,0.0,45-54,Tier 1,Verified,0.231,10.086861472068788
USR01061,17,10,6989.84,698.984,P2M,0.1,0.2,18-24,Tier 2,Verified,0.373,8.852355999681638
USR01062,48,8,2035.8200000000002,254.47750000000002,P2P,0.125,0.375,35-44,Tier 3,Verified,0.269,7.619145047079363
USR01063,67,7,6111.46,873.0657142857143,P2M,0.2857142857142857,0.42857142857142855,25-34,Tier 1,Not Verified,0.651,8.718084589794435
USR01064,66,7,3617.1800000000003,516.74,P2M,0.2857142857142857,0.2857142857142857,25-34,Tier 3,Verified,0.719,8.19372641596147
USR01065,31,4,1647.49,411.8725,P2P,1.0,0.0,25-34,Tier 3,Verified,0.437,7.407614996372671
USR01066,5,9,7735.0,859.4444444444445,P2P,0.2222222222222222,0.2222222222222222,25-34,Tier 2,Not Verified,0.274,8.95364003713313
USR01067,46,8,2898.2200000000003,362.27750000000003,P2M,0.125,0.25,25-34,Tier 1,Verified,0.3,7.972197014279613
USR01068,34,10,8153.61,815.361,P2M,0.2,0.3,25-34,Tier 2,Verified,0.934,9.006338690490324
USR01069,6,15,35495.60569999996,2366.37371333333,P2M,0.5333333333333333,0.13333333333333333,55+,Tier 1,Not Verified,0.899,10.47719235680768
USR01070,41,12,12019.69,1001.6408333333334,P2M,0.08333333333333333,0.16666666666666666,45-54,Tier 1,Verified,0.455,9.394384610767757
USR01071,43,12,2278.95,189.9125,P2M,0.4166666666666667,0.3333333333333333,25-34,Tier 3,Verified,0.677,7.731908791883463
USR01072,10,15,13200.65,880.0433333333333,P2M,0.26666666666666666,0.13333333333333333,55+,Tier 1,Verified,0.511,9.488097100762614
USR01073,26,10,8365.41,836.5409999999999,P2M,0.1,0.4,25-34,Tier 2,Verified,0.456,9.031980158690372
USR01074,78,9,2369.8,263.31111111111113,Bill Payment,0.2222222222222222,0.2222222222222222,25-34,Tier 2,Verified,0.668,7.770982729913683
USR01075,56,9,2971.65,330.18333333333334,P2M,0.2222222222222222,0.3333333333333333,35-44,Tier 2,Not Verified,0.374,7.997209089865335
USR01076,2,10,1165.17,116.51700000000001,P2P,0.1,0.1,18-24,Tier 3,Verified,0.652,7.061480153881629
USR01077,62,7,5243.23,749.0328571428571,EMI,0.14285714285714285,0.14285714285714285,18-24,Tier 2,Verified,0.681,8.564883703570906
USR01078,4,9,1638.96,182.10666666666668,P2M,0.2222222222222222,0.3333333333333333,25-34,Tier 3,Verified,0.627,7.4024271302768945
USR01079,42,11,12489.56,1135.4145454545453,P2M,0.45454545454545453,0.2727272727272727,25-34,Tier 1,Verified,0.506,9.43272843798322
USR01080,13,6,8774.85,1462.4750000000001,P2M,0.0,0.3333333333333333,18-24,Tier 1,Not Verified,0.392,9.079758909739715
USR01081,4,9,2299.94,255.54888888888888,P2P,0.1111111111111111,0.3333333333333333,25-34,Tier 3,Verified,0.211,7.741073014076095
USR01082,14,7,21042.86569999996,3006.1236714285656,P2M,0.14285714285714285,0.2857142857142857,18-24,Tier 1,Verified,0.737,9.954364380963767
USR01083,11,11,3289.33,299.03,P2M,0.2727272727272727,0.2727272727272727,45-54,Tier 1,Verified,0.14,8.09874314268068
USR01084,5,6,4100.16,683.36,P2M,0.16666666666666666,0.0,35-44,Tier 3,Verified,0.876,8.31902513950542
USR01085,2,8,2251.2599999999998,281.40749999999997,EMI,0.25,0.375,18-24,Tier 3,Verified,0.146,7.719689435526132
USR01086,1,10,11408.630000000001,1140.863,P2P,0.2,0.4,25-34,Tier 2,Verified,0.263,9.342213014635329
USR01087,55,9,5881.9800000000005,653.5533333333334,P2P,0.2222222222222222,0.4444444444444444,25-34,Tier 2,Verified,0.328,8.679818715232637
USR01088,106,12,7228.8,602.4,P2M,0.16666666666666666,0.3333333333333333,45-54,Tier 2,Verified,0.105,8.885966652252907
USR01089,94,9,4747.99,527.5544444444445,Bill Payment,0.3333333333333333,0.2222222222222222,25-34,Tier 2,Verified,0.528,8.46568724284044
USR01090,6,8,4834.62,604.3275,Bill Payment,0.25,0.375,18-24,Tier 1,Verified,0.32,8.483764631310681
USR01091,38,16,26488.62,1655.53875,P2M,0.25,0.375,25-34,Tier 1,Verified,0.15,10.184508237127362
USR01092,34,7,1383.49,197.64142857142858,P2M,0.14285714285714285,0.0,45-54,Tier 2,Verified,0.854,7.233087119760808
USR01093,25,8,5339.89,667.48625,P2P,0.375,0.25,25-34,Tier 2,Verified,0.475,8.583147584733561
USR01094,5,10,7256.950000000001,725.695,Bill Payment,0.2,0.6,35-44,Tier 2,Verified,0.722,8.889852698799162
USR01095,7,13,23325.485699999957,1794.2681307692276,P2P,0.23076923076923078,0.3076923076923077,25-34,Tier 1,Verified,0.424,10.057344719292637
USR01096,2,13,4296.57,330.50538461538457,P2P,0.46153846153846156,0.3076923076923077,45-54,Tier 3,Not Verified,0.908,8.365805025664196
USR01097,1,13,4536.27,348.9438461538462,P2M,0.3076923076923077,0.46153846153846156,35-44,Tier 2,Verified,0.158,8.420080788583157
USR01098,2,10,18113.07,1811.307,P2M,0.3,0.4,35-44,Tier 1,Verified,0.472,9.804444263341692
USR01099,4,11,29938.771399999914,2721.706490909083,P2M,0.18181818181818182,0.2727272727272727,35-44,Tier 1,Verified,0.757,10.306943022673927
USR01100,41,8,13417.41,1677.17625,P2P,0.25,0.125,25-34,Tier 1,Not Verified,0.644,9.504382923625602
USR01101,21,9,5077.78,564.1977777777778,P2M,0.2222222222222222,0.1111111111111111,18-24,Tier 2,Verified,0.863,8.532826354249787
USR01102,40,8,12289.65,1536.20625,P2M,0.125,0.5,35-44,Tier 1,Verified,0.547,9.41659408968879
USR01103,33,14,3338.67,238.47642857142858,P2M,0.14285714285714285,0.35714285714285715,25-34,Tier 3,Verified,0.895,8.113627278694258
USR01104,85,11,8932.61,812.0554545454546,Bill Payment,0.09090909090909091,0.0,25-34,Tier 2,Verified,0.122,9.097575847500528
USR01105,45,9,5340.75,593.4166666666666,Bill Payment,0.5555555555555556,0.2222222222222222,35-44,Tier 3,Verified,0.999,8.583308593623098
USR01106,56,12,17737.11,1478.0925,Bill Payment,0.3333333333333333,0.4166666666666667,18-24,Tier 2,Verified,0.674,9.783470711292747
USR01107,12,10,3339.26,333.92600000000004,Bill Payment,0.3,0.2,25-34,Tier 3,Verified,0.161,8.113803927252413
USR01108,11,9,1685.85,187.31666666666666,P2M,0.4444444444444444,0.3333333333333333,45-54,Tier 3,Verified,0.202,7.4306181633586315
USR01109,15,11,6100.05,554.5500000000001,P2M,0.36363636363636365,0.2727272727272727,18-24,Tier 3,Verified,0.126,8.716216166496077
USR01110,135,7,1273.57,181.9385714285714,P2P,0.2857142857142857,0.2857142857142857,18-24,Tier 2,Verified,0.531,7.150364145807341
USR01111,17,11,694.65,63.15,Bill Payment,0.5454545454545454,0.36363636363636365,18-24,Tier 3,Verified,0.664,6.544846660287885
USR01112,27,7,2823.7200000000003,403.3885714285715,P2M,0.2857142857142857,0.42857142857142855,35-44,Tier 3,Verified,0.833,7.946164523624073
USR01113,29,17,5405.33,317.9605882352941,Bill Payment,0.35294117647058826,0.35294117647058826,25-34,Tier 2,Verified,0.752,8.595325768258567
USR01114,202,3,593.69,197.89666666666668,P2P,0.0,0.0,35-44,Tier 1,Verified,0.399,6.38804026137023
USR01115,25,12,10687.39,890.6158333333333,P2M,0.25,0.25,18-24,Tier 2,Verified,0.234,9.276913384631658
USR01116,33,14,8369.24,597.8028571428571,P2M,0.14285714285714285,0.5,45-54,Tier 2,Not Verified,0.858,9.03243783690756
USR01117,20,6,1509.8600000000001,251.64333333333335,P2M,0.16666666666666666,0.0,18-24,Tier 2,Verified,0.878,7.320434304108496
USR01118,107,12,12871.4,1072.6166666666666,P2M,0.25,0.3333333333333333,25-34,Tier 3,Verified,0.344,9.462840763391384
USR01119,158,12,4643.96,386.99666666666667,P2M,0.3333333333333333,0.5,25-34,Tier 2,Verified,0.847,8.443538039800742
USR01120,13,14,17932.66,1280.9042857142856,P2P,0.14285714285714285,0.2857142857142857,18-24,Tier 1,Verified,0.806,9.794434672929247
USR01121,121,7,5962.42,851.7742857142857,Bill Payment,0.7142857142857143,0.42857142857142855,18-24,Tier 1,Verified,0.819,8.693399420987852
USR01122,8,6,2881.99,480.33166666666665,P2M,0.16666666666666666,0.3333333333333333,18-24,Tier 3,Verified,0.535,7.966583229023299
USR01123,33,7,1927.83,275.4042857142857,P2M,0.0,0.2857142857142857,18-24,Tier 3,Verified,0.885,7.564668880458156
USR01124,5,10,690.36,69.036,P2P,0.4,0.3,25-34,Tier 3,Verified,0.133,6.538660672183623
USR01125,44,11,8231.94,748.3581818181818,P2M,0.5454545454545454,0.2727272727272727,25-34,Tier 1,Verified,0.14,9.015898459527428
USR01126,7,11,11524.05,1047.640909090909,P2P,0.2727272727272727,0.2727272727272727,35-44,Tier 2,Not Verified,0.9,9.352278206250233
USR01127,19,12,6051.28,504.2733333333333,P2P,0.25,0.4166666666666667,18-24,Tier 1,Verified,0.381,8.708190339535312
USR01128,25,14,2852.25,203.73214285714286,P2P,0.21428571428571427,0.14285714285714285,55+,Tier 3,Verified,0.349,7.95621397443371
USR01129,90,8,11680.14,1460.0175,P2M,0.375,0.375,55+,Tier 1,Verified,0.242,9.365730854359107
USR01130,1,11,3232.7999999999997,293.8909090909091,P2M,0.36363636363636365,0.36363636363636365,35-44,Tier 2,Verified,0.286,8.081413195305714
USR01131,2,8,4433.66,554.2075,P2M,0.375,0.5,45-54,Tier 2,Verified,0.734,8.397206228896248
USR01132,63,12,31832.870000000003,2652.7391666666667,P2P,0.3333333333333333,0.25,25-34,Tier 1,Verified,0.652,10.36828609629735
USR01133,46,7,3194.08,456.29714285714283,P2M,0.0,0.2857142857142857,35-44,Tier 2,Verified,0.524,8.069367405621792
USR01134,19,11,8741.1,794.6454545454545,P2M,0.45454545454545453,0.18181818181818182,35-44,Tier 3,Verified,0.484,9.075905714387805
USR01135,40,9,1885.22,209.4688888888889,P2M,0.4444444444444444,0.1111111111111111,25-34,Tier 3,Verified,0.721,7.542330105383015
USR01136,42,8,8126.12,1015.765,P2M,0.25,0.125,18-24,Tier 2,Verified,0.278,9.002961896240356
USR01137,2,11,9243.84,840.3490909090909,P2M,0.2727272727272727,0.18181818181818182,45-54,Tier 2,Verified,0.931,9.13182083701922
USR01138,26,16,8232.35,514.521875,P2M,0.375,0.3125,25-34,Tier 1,Verified,0.928,9.015948258237408
USR01139,21,17,10699.720000000001,629.3952941176472,P2P,0.23529411764705882,0.23529411764705882,18-24,Tier 2,Verified,0.739,9.278066307905773
USR01140,101,14,19627.35,1401.9535714285714,P2M,0.2857142857142857,0.2857142857142857,25-34,Tier 1,Verified,0.906,9.884730228719857
USR01141,3,12,6263.13,521.9275,P2M,0.16666666666666666,0.4166666666666667,18-24,Tier 3,Verified,0.926,8.74259499096742
USR01142,13,7,4456.64,636.6628571428572,EMI,0.14285714285714285,0.42857142857142855,25-34,Tier 1,Verified,0.159,8.402374756983848
USR01143,17,10,3376.96,337.696,P2P,0.1,0.5,25-34,Tier 2,Verified,0.354,8.125027255971407
USR01144,7,12,4099.7,341.64166666666665,P2M,0.25,0.4166666666666667,55+,Tier 3,Verified,0.465,8.318912969826718
USR01145,40,10,20605.255699999958,2060.5255699999957,P2M,0.0,0.3,45-54,Tier 1,Verified,0.164,9.933349983435106
USR01146,60,11,19529.46,1775.4054545454544,P2M,0.18181818181818182,0.36363636363636365,25-34,Tier 2,Verified,0.315,9.87973057710077
USR01147,36,12,1923.54,160.295,P2M,0.16666666666666666,0.4166666666666667,25-34,Tier 3,Verified,0.407,7.562442257127185
USR01148,32,9,5778.77,642.0855555555556,P2M,0.3333333333333333,0.3333333333333333,35-44,Tier 1,Verified,0.408,8.662119168487141
USR01149,14,8,2448.93,306.11625,Subscription,0.25,0.125,25-34,Tier 2,Verified,0.741,7.8038147317020305
USR01150,55,10,16777.0,1677.7,P2M,0.2,0.3,18-24,Tier 2,Verified,0.393,9.72782378340624
USR01151,37,4,4314.67,1078.6675,P2P,0.25,0.25,45-54,Tier 1,Not Verified,0.465,8.370007863769942
USR01152,15,10,14147.7,1414.77,P2M,0.3,0.3,18-24,Tier 1,Verified,0.694,9.5573780260593
USR01153,39,10,21620.21,2162.0209999999997,P2M,0.5,0.4,35-44,Tier 1,Verified,0.673,9.981430056324625
USR01154,6,7,7475.31,1067.9014285714286,P2M,0.0,0.2857142857142857,25-34,Tier 1,Verified,0.362,8.919494633740374
USR01155,1,7,10343.130000000001,1477.5900000000001,P2M,0.5714285714285714,0.2857142857142857,35-44,Tier 2,Not Verified,0.89,9.244174488044802
USR01156,170,7,2375.03,339.29,P2M,0.42857142857142855,0.5714285714285714,35-44,Tier 2,Verified,0.943,7.773186306665451
USR01157,8,9,10371.27,1152.3633333333335,P2M,0.2222222222222222,0.3333333333333333,25-34,Tier 2,Not Verified,0.624,9.24689117794334
USR01158,39,12,3548.33,295.69416666666666,P2P,0.16666666666666666,0.3333333333333333,25-34,Tier 2,Verified,0.867,8.174514132262896
USR01159,24,4,2944.51,736.1275,P2M,0.5,0.5,18-24,Tier 2,Verified,0.101,7.988037255965315
USR01160,9,10,5946.95,594.6949999999999,P2M,0.4,0.3,25-34,Tier 2,Not Verified,0.879,8.69080190135776
USR01161,1,11,4958.33,450.7572727272727,P2M,0.0,0.0,25-34,Tier 2,Verified,0.386,8.5090259299496
USR01162,21,7,11522.02,1646.0028571428572,P2P,0.2857142857142857,0.14285714285714285,18-24,Tier 1,Verified,0.696,9.352102052671626
USR01163,2,10,2344.94,234.494,P2M,0.5,0.6,45-54,Tier 3,Verified,0.932,7.760441453438793
USR01164,12,14,7305.06,521.7900000000001,P2M,0.21428571428571427,0.14285714285714285,25-34,Tier 2,Not Verified,0.703,8.896459419749647
USR01165,88,4,1001.2099999999999,250.30249999999998,P2M,0.25,0.75,18-24,Tier 2,Verified,0.896,6.909962840524138
USR01166,20,11,18781.045699999955,1707.3677909090868,P2M,0.2727272727272727,0.36363636363636365,55+,Tier 1,Verified,0.825,9.8406566765423
USR01167,1,2,395.72,197.86,P2M,0.5,1.0,35-44,Tier 1,Verified,0.482,5.983230742180878
USR01168,30,15,5816.74,387.78266666666667,P2P,0.6,0.4666666666666667,45-54,Tier 2,Verified,0.482,8.66866714916004
USR01169,11,11,10231.41,930.1281818181818,P2P,0.18181818181818182,0.6363636363636364,25-34,Tier 1,Verified,0.342,9.233315412823357
USR01170,35,17,5388.35,316.9617647058824,P2M,0.058823529411764705,0.35294117647058826,35-44,Tier 3,Verified,0.134,8.592180062939017
USR01171,5,11,4664.5199999999995,424.0472727272727,P2M,0.09090909090909091,0.36363636363636365,25-34,Tier 1,Verified,0.966,8.44795457545087
USR01172,90,9,10312.93,1145.881111111111,EMI,0.2222222222222222,0.4444444444444444,35-44,Tier 2,Verified,0.985,9.241250687696269
USR01173,25,10,3039.31,303.931,P2M,0.3,0.4,25-34,Tier 2,Verified,0.901,8.019714762885515
USR01174,24,9,11566.32,1285.1466666666665,P2M,0.1111111111111111,0.0,25-34,Tier 1,Verified,0.585,9.355939159821528
USR01175,3,13,40139.16279999983,3087.6279076922947,P2P,0.5384615384615384,0.5384615384615384,35-44,Tier 1,Not Verified,0.11,10.600132678146784
USR01176,69,7,3782.9700000000003,540.4242857142857,Bill Payment,0.2857142857142857,0.2857142857142857,18-24,Tier 2,Verified,0.398,8.238529002021949
USR01177,4,10,8417.1,841.71,P2M,0.2,0.3,35-44,Tier 2,Verified,0.132,9.038139428566206
USR01178,17,12,16250.98,1354.2483333333332,P2M,0.4166666666666667,0.08333333333333333,25-34,Tier 2,Verified,0.607,9.69597002648909
