user_id,Recency,Frequency,Monetary,Avg_Txn_Value,Weekend_Ratio,Night_Ratio,user_loyalty_score
USR00682,20,16,9303.14,581.44625,0.3125,0.4375,4659.57
USR00683,19,6,2901.7200000000003,483.62000000000006,0.3333333333333333,0.5,1453.8600000000001
USR00684,93,10,3405.08,340.508,0.3,0.1,1707.54
USR00685,52,5,2014.99,402.998,0.4,0.6,1009.995
USR00686,9,8,2198.02,274.7525,0.25,0.25,1103.01
USR00687,27,14,37556.47,2682.605,0.2857142857142857,0.21428571428571427,18785.235
USR00688,28,7,8868.41,1266.9157142857143,0.2857142857142857,0.42857142857142855,4437.705
USR00689,49,11,22835.08,2075.9163636363637,0.18181818181818182,0.36363636363636365,11423.04
USR00690,14,6,6548.42,1091.4033333333334,0.0,0.16666666666666666,3277.21
USR00691,18,18,7559.2,419.9555555555555,0.1111111111111111,0.2222222222222222,3788.6
USR00692,172,8,9113.85,1139.23125,0.375,0.375,4560.925
USR00693,30,9,3854.98,428.3311111111111,0.3333333333333333,0.3333333333333333,1931.99
USR00694,43,7,3494.2200000000003,499.17428571428576,0.42857142857142855,0.42857142857142855,1750.6100000000001
USR00695,4,5,709.9,141.98,0.0,0.2,357.45
USR00696,6,9,6387.68,709.7422222222223,0.4444444444444444,0.1111111111111111,3198.34
USR00697,66,15,18055.33,1203.6886666666667,0.26666666666666666,0.4,9035.165
USR00698,14,9,8773.93,974.8811111111112,0.2222222222222222,0.3333333333333333,4391.465
USR00699,76,7,9278.77,1325.5385714285715,0.14285714285714285,0.5714285714285714,4642.885
USR00700,82,9,16587.86,1843.0955555555556,0.2222222222222222,0.3333333333333333,8298.43
USR00701,5,7,5033.43,719.0614285714286,0.14285714285714285,0.5714285714285714,2520.215
USR00702,18,9,7818.7699999999995,868.7522222222221,0.4444444444444444,0.3333333333333333,3913.8849999999998
USR00703,78,11,6981.5599999999995,634.6872727272727,0.18181818181818182,0.45454545454545453,3496.2799999999997
USR00704,123,7,11146.91,1592.4157142857143,0.0,0.42857142857142855,5576.955
USR00705,11,9,8592.71,954.7455555555555,0.1111111111111111,0.3333333333333333,4300.855
USR00706,85,5,919.2199999999999,183.844,0.0,0.2,462.10999999999996
USR00707,80,7,8508.59,1215.5128571428572,0.2857142857142857,0.14285714285714285,4257.795
USR00708,27,8,3823.73,477.96625,0.25,0.0,1915.865
USR00709,4,8,8294.789999999999,1036.8487499999999,0.125,0.375,4151.3949999999995
USR00710,29,7,1070.73,152.96142857142857,0.14285714285714285,0.2857142857142857,538.865
USR00711,46,11,13246.279999999999,1204.2072727272725,0.36363636363636365,0.45454545454545453,6628.639999999999
USR00712,53,9,13673.36,1519.2622222222224,0.1111111111111111,0.3333333333333333,6841.18
USR00713,6,13,19908.39,1531.4146153846154,0.3076923076923077,0.15384615384615385,9960.695
USR00714,23,9,2710.59,301.1766666666667,0.2222222222222222,0.4444444444444444,1359.795
USR00715,60,11,9720.07,883.6427272727273,0.18181818181818182,0.2727272727272727,4865.535
USR00716,16,11,24118.28,2192.570909090909,0.18181818181818182,0.2727272727272727,12064.64
USR00717,99,7,3045.55,435.0785714285715,0.42857142857142855,0.2857142857142857,1526.275
USR00718,53,11,11359.57,1032.6881818181819,0.18181818181818182,0.45454545454545453,5685.285
USR00719,1,6,2289.01,381.5016666666667,0.16666666666666666,0.5,1147.505
USR00720,19,15,4422.73,294.84866666666665,0.4666666666666667,0.6666666666666666,2218.865
USR00721,156,3,1004.27,334.75666666666666,0.3333333333333333,0.3333333333333333,503.635
USR00722,19,7,3387.24,483.89142857142855,0.14285714285714285,0.0,1697.12
USR00723,14,12,44867.73,3738.9775000000004,0.25,0.16666666666666666,22439.865
USR00724,8,11,19453.4,1768.4909090909093,0.2727272727272727,0.2727272727272727,9732.2
USR00725,57,9,2100.4900000000002,233.3877777777778,0.3333333333333333,0.5555555555555556,1054.7450000000001
USR00726,43,8,7757.19,969.64875,0.375,0.25,3882.595
USR00727,1,13,34006.6,2615.8923076923074,0.3076923076923077,0.3076923076923077,17009.8
USR00728,44,15,6828.42,455.228,0.3333333333333333,0.3333333333333333,3421.71
USR00729,55,8,3689.75,461.21875,0.375,0.125,1848.875
USR00730,5,11,4384.49,398.59,0.2727272727272727,0.45454545454545453,2197.745
USR00731,14,11,9729.949999999999,884.5409090909089,0.09090909090909091,0.45454545454545453,4870.474999999999
USR00732,24,13,4227.66,325.20461538461535,0.23076923076923078,0.3076923076923077,2120.33
USR00733,39,11,24975.78,2270.5254545454545,0.2727272727272727,0.36363636363636365,12493.39
USR00734,20,10,6522.12,652.212,0.1,0.5,3266.06
USR00735,52,5,5179.57,1035.914,0.4,0.4,2592.285
USR00736,101,8,3886.16,485.77,0.25,0.0,1947.08
USR00737,4,14,10904.83,778.9164285714286,0.21428571428571427,0.5,5459.415
USR00738,2,8,1515.94,189.4925,0.25,0.375,761.97
USR00739,2,15,19247.02,1283.1346666666666,0.2,0.2,9631.01
USR00740,29,8,10717.2,1339.65,0.125,0.5,5362.6
USR00741,35,9,2264.81,251.64555555555555,0.4444444444444444,0.2222222222222222,1136.905
USR00742,79,14,19915.47,1422.5335714285716,0.2857142857142857,0.5714285714285714,9964.735
USR00743,65,12,11564.880000000001,963.7400000000001,0.4166666666666667,0.25,5788.4400000000005
USR00744,35,8,3848.25,481.03125,0.125,0.375,1928.125
USR00745,58,13,5921.82,455.52461538461534,0.38461538461538464,0.46153846153846156,2967.41
USR00746,30,11,12532.630000000001,1139.3300000000002,0.2727272727272727,0.5454545454545454,6271.8150000000005
USR00747,21,14,24320.08,1737.1485714285716,0.21428571428571427,0.42857142857142855,12167.04
USR00748,14,12,7672.879999999999,639.4066666666666,0.16666666666666666,0.4166666666666667,3842.4399999999996
USR00749,4,12,7212.99,601.0825,0.08333333333333333,0.08333333333333333,3612.495
USR00750,67,13,36264.18,2789.5523076923077,0.23076923076923078,0.3076923076923077,18138.59
USR00751,15,11,6645.11,604.1009090909091,0.36363636363636365,0.45454545454545453,3328.055
USR00752,23,6,10037.94,1672.99,0.3333333333333333,0.3333333333333333,5021.97
USR00753,10,11,8684.39,789.4899999999999,0.5454545454545454,0.2727272727272727,4347.695
USR00754,10,15,14150.01,943.3340000000001,0.13333333333333333,0.26666666666666666,7082.505
USR00755,10,9,9791.61,1087.9566666666667,0.0,0.5555555555555556,4900.305
USR00756,40,13,2916.76,224.36615384615385,0.23076923076923078,0.23076923076923078,1464.88
USR00757,6,9,5027.73,558.6366666666667,0.3333333333333333,0.3333333333333333,2518.365
USR00758,21,11,9997.44,908.8581818181818,0.2727272727272727,0.45454545454545453,5004.22
USR00759,14,13,14327.43,1102.1100000000001,0.3076923076923077,0.23076923076923078,7170.215
USR00760,22,12,7541.39,628.4491666666667,0.3333333333333333,0.25,3776.695
USR00761,14,8,3127.86,390.9825,0.25,0.0,1567.93
USR00762,8,12,5553.7,462.80833333333334,0.3333333333333333,0.3333333333333333,2782.85
USR00763,77,9,5348.96,594.3288888888889,0.1111111111111111,0.2222222222222222,2678.98
USR00764,28,7,4688.96,669.8514285714285,0.2857142857142857,0.14285714285714285,2347.98
USR00765,1,18,4761.34,264.5188888888889,0.5,0.2777777777777778,2389.67
USR00766,8,16,16839.12,1052.445,0.25,0.375,8427.56
USR00767,9,14,4020.81,287.2007142857143,0.21428571428571427,0.2857142857142857,2017.405
USR00768,12,10,12639.93,1263.993,0.2,0.2,6324.965
USR00769,12,16,11440.28,715.0175,0.4375,0.375,5728.14
USR00770,87,8,1950.66,243.8325,0.375,0.5,979.33
USR00771,8,18,10959.03,608.835,0.2222222222222222,0.3888888888888889,5488.515
USR00772,6,16,3428.19,214.261875,0.1875,0.4375,1722.095
USR00773,38,14,7127.72,509.1228571428572,0.21428571428571427,0.21428571428571427,3570.86
USR00774,59,11,12817.91,1165.2645454545454,0.36363636363636365,0.36363636363636365,6414.455
USR00775,95,13,2098.32,161.4092307692308,0.38461538461538464,0.23076923076923078,1055.66
USR00776,75,6,6386.82,1064.47,0.16666666666666666,0.6666666666666666,3196.41
USR00777,83,12,29000.149999999998,2416.6791666666663,0.08333333333333333,0.3333333333333333,14506.074999999999
USR00778,7,5,948.5799999999999,189.71599999999998,0.2,0.0,476.78999999999996
USR00779,3,9,3992.41,443.6011111111111,0.2222222222222222,0.3333333333333333,2000.705
USR00780,58,5,5748.65,1149.73,0.6,0.6,2876.825
USR00781,29,15,28104.54,1873.636,0.3333333333333333,0.26666666666666666,14059.77
USR00782,21,11,24147.78,2195.252727272727,0.18181818181818182,0.36363636363636365,12079.39
USR00783,16,10,5554.15,555.415,0.3,0.3,2782.075
USR00784,9,5,1756.85,351.37,0.6,0.2,880.925
USR00785,7,8,2160.98,270.1225,0.25,0.25,1084.49
USR00786,1,9,1918.3300000000002,213.1477777777778,0.1111111111111111,0.1111111111111111,963.6650000000001
USR00787,13,11,16015.119999999999,1455.9199999999998,0.45454545454545453,0.5454545454545454,8013.0599999999995
USR00788,89,5,1053.17,210.63400000000001,0.0,0.2,529.085
USR00789,18,10,5010.56,501.05600000000004,0.1,0.3,2510.28
USR00790,19,9,4746.1,527.3444444444444,0.3333333333333333,0.4444444444444444,2377.55
USR00791,25,10,24488.56,2448.856,0.1,0.2,12249.28
USR00792,112,11,7445.57,676.87,0.36363636363636365,0.36363636363636365,3728.285
USR00793,129,6,2055.01,342.5016666666667,0.16666666666666666,0.16666666666666666,1030.505
USR00794,4,5,4523.04,904.608,0.2,0.4,2264.02
USR00795,7,15,15546.380000000001,1036.4253333333334,0.26666666666666666,0.26666666666666666,7780.6900000000005
USR00796,43,10,6246.59,624.659,0.2,0.3,3128.295
USR00797,23,12,9041.03,753.4191666666667,0.08333333333333333,0.4166666666666667,4526.515
USR00798,33,7,1946.19,278.02714285714285,0.5714285714285714,0.42857142857142855,976.595
USR00799,21,10,4651.32,465.13199999999995,0.3,0.1,2330.66
USR00800,61,9,14555.65,1617.2944444444445,0.1111111111111111,0.3333333333333333,7282.325
USR00801,231,5,4646.99,929.3979999999999,0.2,0.2,2325.995
USR00802,105,11,4615.3099999999995,419.5736363636363,0.09090909090909091,0.6363636363636364,2313.1549999999997
USR00803,54,7,4862.5,694.6428571428571,0.2857142857142857,0.5714285714285714,2434.75
USR00804,23,12,3412.45,284.37083333333334,0.3333333333333333,0.3333333333333333,1712.225
USR00805,30,6,4704.68,784.1133333333333,0.5,0.16666666666666666,2355.34
USR00806,49,10,2403.05,240.305,0.4,0.4,1206.525
USR00807,6,6,1347.12,224.51999999999998,0.5,0.5,676.56
USR00808,36,5,2903.9700000000003,580.7940000000001,0.2,0.6,1454.4850000000001
USR00809,11,14,17365.08,1240.3628571428574,0.21428571428571427,0.42857142857142855,8689.54
USR00810,57,9,6283.91,698.2122222222222,0.3333333333333333,0.2222222222222222,3146.455
USR00811,81,11,11138.76,1012.6145454545455,0.2727272727272727,0.2727272727272727,5574.88
USR00812,127,9,3015.52,335.0577777777778,0.4444444444444444,0.2222222222222222,1512.26
USR00813,15,6,15396.52,2566.0866666666666,0.3333333333333333,0.5,7701.26
USR00814,66,8,6389.97,798.74625,0.5,0.625,3198.985
USR00815,43,10,12467.19,1246.719,0.3,0.3,6238.595
USR00816,5,12,33374.27,2781.1891666666666,0.3333333333333333,0.25,16693.135
USR00817,147,6,7569.650000000001,1261.6083333333333,0.16666666666666666,0.6666666666666666,3787.8250000000003
USR00818,6,12,4880.1,406.675,0.25,0.25,2446.05
USR00819,3,12,8832.96,736.0799999999999,0.3333333333333333,0.3333333333333333,4422.48
USR00820,6,8,3177.87,397.23375,0.0,0.375,1592.935
USR00821,108,11,15127.06,1375.1872727272728,0.36363636363636365,0.2727272727272727,7569.03
USR00822,15,11,18439.73,1676.3390909090908,0.18181818181818182,0.45454545454545453,9225.365
USR00823,89,5,8665.2,1733.0400000000002,0.0,0.4,4335.1
USR00824,10,5,1683.81,336.762,0.4,0.4,844.405
USR00825,26,11,9563.4,869.4,0.36363636363636365,0.36363636363636365,4787.2
USR00826,4,11,3870.55,351.8681818181818,0.18181818181818182,0.2727272727272727,1940.775
USR00827,29,9,3086.37,342.93,0.3333333333333333,0.4444444444444444,1547.685
USR00828,8,9,20594.53,2288.281111111111,0.3333333333333333,0.1111111111111111,10301.765
USR00829,46,9,2675.49,297.27666666666664,0.3333333333333333,0.4444444444444444,1342.245
USR00830,3,11,3412.4300000000003,310.2209090909091,0.18181818181818182,0.2727272727272727,1711.7150000000001
USR00831,38,11,8060.44,732.7672727272727,0.5454545454545454,0.45454545454545453,4035.72
USR00832,6,17,14544.119999999999,855.5364705882353,0.17647058823529413,0.35294117647058826,7280.5599999999995
USR00833,41,8,18994.800000000003,2374.3500000000004,0.375,0.5,9501.400000000001
USR00834,8,13,17707.25,1362.0961538461538,0.15384615384615385,0.6153846153846154,8860.125
USR00835,34,11,12986.24,1180.5672727272727,0.2727272727272727,0.6363636363636364,6498.62
USR00836,26,10,4277.38,427.738,0.2,0.2,2143.69
USR00837,2,12,9720.97,810.0808333333333,0.25,0.3333333333333333,4866.485
USR00838,137,4,777.7,194.425,0.25,0.0,390.85
USR00839,42,9,14099.28,1566.5866666666668,0.3333333333333333,0.3333333333333333,7054.14
USR00840,46,11,8163.02,742.0927272727273,0.2727272727272727,0.18181818181818182,4087.01
USR00841,6,9,13511.380000000001,1501.2644444444445,0.3333333333333333,0.2222222222222222,6760.1900000000005
USR00842,73,13,6260.56,481.5815384615385,0.46153846153846156,0.23076923076923078,3136.78
USR00843,105,10,7280.35,728.0350000000001,0.2,0.1,3645.175
USR00844,24,12,23503.29,1958.6075,0.16666666666666666,0.16666666666666666,11757.645
USR00845,40,7,2233.91,319.13,0.42857142857142855,0.14285714285714285,1120.455
USR00846,51,6,10824.150000000001,1804.0250000000003,0.5,0.16666666666666666,5415.075000000001
USR00847,21,7,15183.43,2169.0614285714287,0.2857142857142857,0.42857142857142855,7595.215
USR00848,43,8,8039.49,1004.93625,0.375,0.625,4023.745
USR00849,1,13,6096.2,468.9384615384615,0.0,0.38461538461538464,3054.6
USR00850,35,9,3178.58,353.17555555555555,0.5555555555555556,0.5555555555555556,1593.79
USR00851,6,10,8955.130000000001,895.5130000000001,0.2,0.2,4482.5650000000005
USR00852,17,10,20979.82,2097.982,0.3,0.3,10494.91
USR00853,19,6,7370.08,1228.3466666666666,0.0,0.3333333333333333,3688.04
USR00854,25,7,6688.370000000001,955.4814285714286,0.42857142857142855,0.42857142857142855,3347.6850000000004
USR00855,67,1,937.89,937.89,0.0,0.0,469.445
USR00856,16,10,5372.4,537.24,0.3,0.4,2691.2
USR00857,4,10,6918.69,691.8689999999999,0.3,0.2,3464.345
USR00858,6,16,18634.52,1164.6575,0.25,0.1875,9325.26
USR00859,6,11,9954.48,904.9527272727272,0.18181818181818182,0.2727272727272727,4982.74
USR00860,61,15,5997.55,399.8366666666667,0.2,0.3333333333333333,3006.275
USR00861,35,8,1634.1,204.2625,0.375,0.375,821.05
USR00862,87,9,5744.28,638.2533333333333,0.5555555555555556,0.3333333333333333,2876.64
USR00863,15,9,10755.4,1195.0444444444445,0.1111111111111111,0.1111111111111111,5382.2
USR00864,21,9,7061.5599999999995,784.6177777777777,0.2222222222222222,0.1111111111111111,3535.2799999999997
USR00865,6,10,2423.14,242.314,0.4,0.5,1216.57
USR00866,128,6,5318.79,886.465,0.16666666666666666,0.3333333333333333,2662.395
USR00867,4,11,2654.02,241.27454545454546,0.2727272727272727,0.2727272727272727,1332.51
USR00868,8,7,3474.87,496.40999999999997,0.14285714285714285,0.2857142857142857,1740.935
USR00869,7,12,14994.6,1249.55,0.25,0.3333333333333333,7503.3
USR00870,51,12,5318.38,443.1983333333333,0.5,0.16666666666666666,2665.19
USR00871,34,8,18689.829999999998,2336.2287499999998,0.0,0.5,9348.914999999999
USR00872,3,15,10059.09,670.606,0.3333333333333333,0.2,5037.045
USR00873,79,13,5410.45,416.1884615384615,0.3076923076923077,0.23076923076923078,2711.725
USR00874,179,14,10535.93,752.5664285714286,0.14285714285714285,0.35714285714285715,5274.965
USR00875,19,9,5241.2,582.3555555555555,0.0,0.3333333333333333,2625.1
USR00876,102,8,3828.2799999999997,478.53499999999997,0.125,0.25,1918.1399999999999
USR00877,4,11,6998.139999999999,636.1945454545454,0.36363636363636365,0.2727272727272727,3504.5699999999997
USR00878,58,11,10630.01,966.3645454545455,0.45454545454545453,0.2727272727272727,5320.505
USR00879,16,10,5602.99,560.299,0.3,0.2,2806.495
USR00880,12,8,15174.97,1896.87125,0.5,0.25,7591.485
USR00881,43,11,3315.48,301.40727272727275,0.45454545454545453,0.36363636363636365,1663.24
USR00882,14,13,3538.21,272.17,0.3076923076923077,0.5384615384615384,1775.605
USR00883,44,11,5127.71,466.1554545454546,0.5454545454545454,0.36363636363636365,2569.355
USR00884,43,6,3549.54,591.59,0.0,0.6666666666666666,1777.77
USR00885,99,8,4243.68,530.46,0.25,0.375,2125.84
USR00886,55,7,14742.52,2106.074285714286,0.2857142857142857,0.2857142857142857,7374.76
USR00887,45,14,5196.82,371.20142857142855,0.21428571428571427,0.42857142857142855,2605.41
USR00888,16,7,6587.530000000001,941.0757142857144,0.14285714285714285,0.5714285714285714,3297.2650000000003
USR00889,32,12,5610.8099999999995,467.56749999999994,0.16666666666666666,0.5833333333333334,2811.4049999999997
USR00890,33,7,3402.22,486.03142857142853,0.2857142857142857,0.42857142857142855,1704.61
USR00891,7,12,4136.36,344.69666666666666,0.08333333333333333,0.25,2074.18
USR00892,101,8,2187.28,273.41,0.5,0.25,1097.64
USR00893,1,8,1852.4099999999999,231.55124999999998,0.375,0.25,930.2049999999999
USR00894,25,12,7783.61,648.6341666666666,0.25,0.4166666666666667,3897.805
USR00895,37,11,2556.03,232.36636363636364,0.45454545454545453,0.6363636363636364,1283.515
USR00896,14,6,638.48,106.41333333333334,0.16666666666666666,0.16666666666666666,322.24
USR00897,33,12,8950.67,745.8891666666667,0.08333333333333333,0.4166666666666667,4481.335
USR00898,40,9,17186.47,1909.607777777778,0.2222222222222222,0.5555555555555556,8597.735
USR00899,11,10,3803.11,380.31100000000004,0.3,0.3,1906.555
USR00900,37,11,14055.57,1277.7790909090909,0.6363636363636364,0.09090909090909091,7033.285
USR00901,21,9,3067.0099999999998,340.77888888888884,0.3333333333333333,0.1111111111111111,1538.0049999999999
USR00902,16,4,7589.759999999999,1897.4399999999998,0.25,0.5,3796.8799999999997
USR00903,103,13,8099.69,623.0530769230769,0.38461538461538464,0.38461538461538464,4056.345
USR00904,2,16,7434.61,464.663125,0.3125,0.375,3725.305
USR00905,24,7,3275.25,467.89285714285717,0.7142857142857143,0.2857142857142857,1641.125
USR00906,4,8,8146.33,1018.29125,0.5,0.375,4077.165
USR00907,20,10,3209.16,320.916,0.1,0.5,1609.58
USR00908,4,11,1202.6499999999999,109.33181818181816,0.2727272727272727,0.36363636363636365,606.8249999999999
USR00909,6,11,4188.95,380.81363636363636,0.36363636363636365,0.18181818181818182,2099.975
USR00910,37,16,9690.41,605.650625,0.25,0.3125,4853.205
USR00911,34,11,6326.62,575.1472727272727,0.18181818181818182,0.36363636363636365,3168.81
USR00912,24,9,9205.56,1022.8399999999999,0.1111111111111111,0.3333333333333333,4607.28
USR00913,4,6,4167.48,694.5799999999999,0.0,0.16666666666666666,2086.74
USR00914,46,14,4526.64,323.3314285714286,0.35714285714285715,0.2857142857142857,2270.32
USR00915,20,6,12619.16,2103.193333333333,0.5,0.16666666666666666,6312.58
USR00916,8,9,4427.12,491.90222222222224,0.2222222222222222,0.4444444444444444,2218.06
USR00917,66,9,13265.119999999999,1473.902222222222,0.1111111111111111,0.4444444444444444,6637.0599999999995
USR00918,113,6,7775.6900000000005,1295.9483333333335,0.0,0.16666666666666666,3890.8450000000003
USR00919,104,7,2453.81,350.5442857142857,0.14285714285714285,0.2857142857142857,1230.405
USR00920,15,11,6148.26,558.9327272727273,0.09090909090909091,0.45454545454545453,3079.63
USR00921,42,14,9490.31,677.8792857142856,0.14285714285714285,0.2857142857142857,4752.155
USR00922,27,13,14412.39,1108.6453846153845,0.07692307692307693,0.23076923076923078,7212.695
USR00923,14,7,6762.110000000001,966.0157142857144,0.2857142857142857,0.2857142857142857,3384.5550000000003
USR00924,26,11,9180.76,834.6145454545455,0.0,0.2727272727272727,4595.88
USR00925,27,10,3790.0499999999997,379.005,0.4,0.4,1900.0249999999999
USR00926,135,8,1509.37,188.67125,0.375,0.125,758.685
USR00927,14,17,7551.71,444.2182352941177,0.23529411764705882,0.47058823529411764,3784.355
USR00928,185,6,15157.470000000001,2526.2450000000003,0.5,0.3333333333333333,7581.735000000001
USR00929,91,8,5826.85,728.35625,0.25,0.25,2917.425
USR00930,72,10,2779.69,277.969,0.1,0.2,1394.845
USR00931,56,9,10506.52,1167.391111111111,0.4444444444444444,0.3333333333333333,5257.76
USR00932,28,7,26980.11,3854.3014285714285,0.14285714285714285,0.42857142857142855,13493.555
USR00933,15,8,2630.94,328.8675,0.0,0.0,1319.47
USR00934,116,7,9233.92,1319.1314285714286,0.42857142857142855,0.2857142857142857,4620.46
USR00935,58,8,3780.98,472.6225,0.5,0.125,1894.49
USR00936,109,4,4813.379999999999,1203.3449999999998,0.0,0.25,2408.6899999999996
USR00937,40,8,6220.07,777.50875,0.25,0.25,3114.035
USR00938,25,7,5226.49,746.6414285714285,0.14285714285714285,0.2857142857142857,2616.745
USR00939,55,9,2695.12,299.4577777777778,0.1111111111111111,0.1111111111111111,1352.06
USR00940,114,8,1377.1100000000001,172.13875000000002,0.25,0.125,692.5550000000001
USR00941,20,7,7061.610000000001,1008.8014285714287,0.42857142857142855,0.14285714285714285,3534.3050000000003
USR00942,39,15,9176.65,611.7766666666666,0.2,0.2,4595.825
USR00943,36,17,8312.49,488.96999999999997,0.058823529411764705,0.29411764705882354,4164.745
USR00944,101,8,3574.02,446.7525,0.25,0.25,1791.01
USR00945,22,9,3103.43,344.8255555555555,0.3333333333333333,0.1111111111111111,1556.215
USR00946,4,11,6451.639999999999,586.5127272727273,0.2727272727272727,0.5454545454545454,3231.3199999999997
USR00947,16,12,10751.24,895.9366666666666,0.25,0.25,5381.62
USR00948,23,8,20722.32,2590.29,0.625,0.125,10365.16
USR00949,37,16,8760.15,547.509375,0.3125,0.4375,4388.075
USR00950,64,7,3396.43,485.2042857142857,0.2857142857142857,0.42857142857142855,1701.715
USR00951,10,14,15812.06,1129.432857142857,0.5714285714285714,0.35714285714285715,7913.03
USR00952,84,10,5330.76,533.076,0.3,0.5,2670.38
USR00953,24,10,19570.66,1957.066,0.4,0.6,9790.33
USR00954,34,16,29604.879999999997,1850.3049999999998,0.1875,0.3125,14810.439999999999
USR00955,32,8,3068.26,383.5325,0.375,0.375,1538.13
USR00956,21,10,4679.82,467.98199999999997,0.0,0.4,2344.91
USR00957,21,12,2503.95,208.6625,0.16666666666666666,0.5,1257.975
USR00958,31,15,7671.08,511.4053333333333,0.13333333333333333,0.4,3843.04
USR00959,1,14,4858.8099999999995,347.05785714285713,0.2857142857142857,0.2857142857142857,2436.4049999999997
USR00960,10,10,5383.9,538.39,0.6,0.4,2696.95
USR00961,7,9,5336.95,592.9944444444444,0.5555555555555556,0.1111111111111111,2672.975
USR00962,14,12,4086.23,340.51916666666665,0.5,0.25,2049.115
USR00963,83,6,6415.7699999999995,1069.2949999999998,0.0,0.6666666666666666,3210.8849999999998
USR00964,28,11,11701.02,1063.729090909091,0.09090909090909091,0.2727272727272727,5856.01
USR00965,7,9,1943.26,215.9177777777778,0.4444444444444444,0.2222222222222222,976.13
USR00966,5,8,2900.3,362.5375,0.125,0.25,1454.15
USR00967,2,9,8145.62,905.0688888888889,0.4444444444444444,0.4444444444444444,4077.31
USR00968,4,10,13639.49,1363.949,0.2,0.2,6824.745
USR00969,15,5,4705.38,941.076,0.2,0.6,2355.19
USR00970,42,15,18467.28,1231.1519999999998,0.26666666666666666,0.4,9241.14
USR00971,7,12,5915.07,492.92249999999996,0.25,0.5,2963.535
USR00972,2,13,2590.44,199.26461538461538,0.38461538461538464,0.23076923076923078,1301.72
USR00973,4,10,11688.31,1168.831,0.2,0.3,5849.155
USR00974,8,4,1013.87,253.4675,0.25,0.0,508.935
USR00975,156,8,4213.74,526.7175,0.5,0.125,2110.87
USR00976,50,13,14535.060000000001,1118.0815384615385,0.38461538461538464,0.38461538461538464,7274.030000000001
USR00977,9,10,11429.23,1142.923,0.6,0.0,5719.615
USR00978,27,11,3810.1400000000003,346.3763636363637,0.2727272727272727,0.36363636363636365,1910.5700000000002
USR00979,25,6,7639.19,1273.1983333333333,0.0,0.3333333333333333,3822.595
USR00980,11,9,6206.71,689.6344444444444,0.3333333333333333,0.4444444444444444,3107.855
USR00981,106,11,5413.62,492.1472727272727,0.2727272727272727,0.36363636363636365,2712.31
USR00982,151,8,9603.0,1200.375,0.375,0.25,4805.5
USR00983,78,11,4323.19,393.0172727272727,0.2727272727272727,0.6363636363636364,2167.095
USR00984,23,12,6303.87,525.3225,0.25,0.25,3157.935
USR00985,40,7,9570.039999999999,1367.1485714285714,0.2857142857142857,0.2857142857142857,4788.5199999999995
USR00986,19,14,7017.53,501.2521428571428,0.14285714285714285,0.2857142857142857,3515.765
USR00987,11,8,11252.6,1406.575,0.375,0.625,5630.3
USR00988,33,12,5579.7,464.97499999999997,0.3333333333333333,0.4166666666666667,2795.85
USR00989,18,10,2768.01,276.80100000000004,0.2,0.3,1389.005
USR00990,7,8,11100.86,1387.6075,0.25,0.375,5554.43
USR00991,7,12,4156.02,346.33500000000004,0.16666666666666666,0.08333333333333333,2084.01
USR00992,12,10,9027.26,902.726,0.3,0.3,4518.63
USR00993,19,13,5505.22,423.47846153846154,0.3076923076923077,0.3076923076923077,2759.11
USR00994,9,18,13541.06,752.281111111111,0.3333333333333333,0.3888888888888889,6779.53
USR00995,36,13,13984.64,1075.7415384615383,0.23076923076923078,0.46153846153846156,6998.82
USR00996,20,8,2548.44,318.555,0.375,0.375,1278.22
USR00997,18,10,2462.18,246.218,0.5,0.4,1236.09
USR00998,20,9,5212.05,579.1166666666667,0.2222222222222222,0.1111111111111111,2610.525
USR00999,53,8,3660.54,457.5675,0.25,0.375,1834.27
USR01000,1,13,14119.64,1086.1261538461538,0.38461538461538464,0.23076923076923078,7066.32
USR01001,49,10,14224.18,1422.4180000000001,0.2,0.4,7117.09
USR01002,21,13,10316.0,793.5384615384615,0.3076923076923077,0.5384615384615384,5164.5
USR01003,12,10,2945.66,294.566,0.3,0.3,1477.83
USR01004,3,13,3215.07,247.31307692307695,0.46153846153846156,0.07692307692307693,1614.035
USR01005,13,14,26299.96,1878.5685714285714,0.07142857142857142,0.42857142857142855,13156.98
USR01006,80,9,2583.51,287.0566666666667,0.3333333333333333,0.4444444444444444,1296.255
USR01007,36,10,20863.86,2086.386,0.4,0.3,10436.93
USR01008,32,10,9161.58,916.158,0.2,0.3,4585.79
USR01009,56,10,12325.6,1232.56,0.4,0.4,6167.8
USR01010,15,17,9451.27,555.9570588235295,0.35294117647058826,0.17647058823529413,4734.135
USR01011,50,9,17331.43,1925.7144444444446,0.2222222222222222,0.5555555555555556,8670.215
USR01012,9,15,6321.04,421.4026666666667,0.13333333333333333,0.4666666666666667,3168.02
USR01013,3,11,6045.72,549.6109090909091,0.45454545454545453,0.5454545454545454,3028.36
USR01014,6,7,2755.66,393.6657142857143,0.2857142857142857,0.2857142857142857,1381.33
USR01015,14,6,7690.17,1281.695,0.16666666666666666,0.5,3848.085
USR01016,26,11,7245.82,658.710909090909,0.18181818181818182,0.7272727272727273,3628.41
USR01017,47,9,5688.92,632.1022222222223,0.2222222222222222,0.4444444444444444,2848.96
USR01018,8,17,19926.67,1172.1570588235293,0.17647058823529413,0.29411764705882354,9971.835
